"Project URL",Categories,Technology,Priority,Description
https://resellcannaequipment.com/,"Ecommerce , Marketplace, Multilingual, Elementor, Rental / Used products, Machines / Industrial products, Astra Theme, Website / Web App","Wordpress, Woocommerce",5,"Marketplace website (Buy/Resell), Used products, Cultivation Equipment, Processing Equipment, Laboratory Equipment, Packaging Equipment, Consumables."
https://higheralignment.com/,"Education/School, Coaching / Online Courses / E-learning / EdTech , Website / Web App",Asp.net,3,"Cources for people to make healthy relationship choices

nopCommerce used."
https://operationmoveday.com/,"Informational / Services, Movers & Packers, Website / Web App","Core PHP",3,"Informational website for Packers & movers, One-page website"
https://www.directics.com/,"Electronics, Dashboard / Admin Portal / Software / Portal, Website / Web App",Wordpress,6,"Distributor website, Stock distributors for electronic components, Surplus Inventory management

Request a quote :  https://www.directics.com/submit-rfq"
https://3cre.com/,"Real Estate / Property Rentals, Company / Corporate / Consulting Website / Firm, Informational / Services, Divi Theme, Website / Web App","Wordpress, React Js",4,"Real-estate company website, Propery listing, Business listing"
https://www.benkraan.nl/,"Real Estate / Property Rentals, Company / Corporate / Consulting Website / Firm, Informational / Services, Multilingual, Website / Web App","Core PHP",3,"Architect / contractor portfolio website, Informational / company website."
http://pmaminded.nl/,"Books / Magazines, Ecommerce , Online Appointments Booking, Coaching / Online Courses / E-learning / EdTech , Website / Web App","Wordpress, Woocommerce",5,"Mental Health coaching

Online appointment booking :  http://pmaminded.nl/afspraak-maken-met-een-coach/

eBook / e-commerce :  
1. https://pmainstitute.nl/product/het-management-support-plan-e-book/

2. https://pmainstitute.nl/product/innerlijke-macht/"
https://luxurypoolconcepts.com/,"Informational / Services, Website / Web App, Pool & Spa",Wordpress,5,"Informational webstie, Luxury  Pool & Spa selling/Installation company website."
https://www.goodgarages.net/,"Informational / Services, Parallax effect / Animations, Website / Web App, Construction, Local Business",Wordpress,6,"Company website for providing services such as: Garage design & construction, Exterior construction, Roofing, Gutters, Windows, Deck & more.

Parallaax effect :  https://www.goodgarages.net/roofing-cincinnati/"
https://store.theurbanfindr.com/,"Ecommerce , Events, Liquor / Wine, Website / Web App","Core PHP",5,"CS-Cart CMS used.

Deals / Strike functionality :  https://store.theurbanfindr.com/promotions-en/

Events :  https://events.theurbanfindr.com/

Dry Tea & Tea Drinks :  https://store.theurbanfindr.com/non-alcoholic/

Custom Search :  https://store.theurbanfindr.com/alcohol/wine/"
https://breakfastpass.com/,"Maps / Google Map / GPS , Web + Mobile Apps, Online Appointments Booking, Elementor, Food and catering / Online food delivery, Directory Listing","Wordpress, Woocommerce",5,"Deals to find Breakfast from Food Restaurants, Directory Listing, Restaurant Dine-In, Food Pick-up & Delivery services

Booking : https://breakfastpass.com/breakfast/prague,stare-mesto/drive-through,restaurant-breakfast,pick-up/venue/

Android app :  https://play.google.com/store/apps/details?id=com.breakfastpass.app139436

iOS apps :  https://apps.apple.com/us/app/breakfastpass/id1668988362"
https://apps.apple.com/us/app/breakfastpass/id1668988362?platform=iphone,"Maps / Google Map / GPS , Online Appointments Booking, Food and catering / Online food delivery, Mobile Apps, Directory Listing","Android, iOS",5,"Find and book great places for breakfast or brunch such as: bars, hotels, restaurants, private kitchens

Android app :  https://play.google.com/store/apps/details?id=com.breakfastpass.app139436"
https://worldvia.com/,"Tour & Travel /  Itinerary, Website / Web App","Node JS",6,"Travel website. Informational website, Blogs

Bubble.io used.

Travel advisors / Guides :  https://worldvia.com/find-travel-advisor"
https://www.dealatrip.co.uk/,"Real Estate / Property Rentals, Tour & Travel /  Itinerary, Maps / Google Map / GPS , Online Appointments Booking, Dashboard / Admin Portal / Software / Portal, Website / Web App","Core PHP",3,"Home Rental website, Dashboard for Home owners & Travelers

Typescript Used.

Home Booking :  https://www.dealatrip.co.uk/holiday-rentals/USA/Florida/Orlando/7-Bed-5.5-Bath-Home-with-Private-Pool/11DAT2785"
https://visitgreaterhamilton.com.au/,"Tour & Travel /  Itinerary, Ecommerce , Blogging / Blogs, Website / Web App","Wordpress, Woocommerce",5,"Travel website, E-commerce functionality to by local proucts such as Olive oil/Tea/Chocolate/Hand-crafted item/Books, & much more.

Mailchimp integarted."
https://nationalhotel.com/,"Hotel / Resort / Hotel booking / Room Booking / Table reservation , Online Appointments Booking, Website / Web App",Wordpress,7,"Hote/ / Resort reservation website. 

Food Table reservations :  https://nationalhotel.com/eat-drink/"
https://mareva1939.com/,"Hotel / Resort / Hotel booking / Room Booking / Table reservation , Online Appointments Booking, Elementor, Website / Web App",Wordpress,5,"Hotel website

Table reservations."
http://namararesidences.com/,"Hotel / Resort / Hotel booking / Room Booking / Table reservation , Online Appointments Booking, Website / Web App","Wordpress, Woocommerce",5,"Resort & Villa booking"
https://biltmorehotel.com/,"Hotel / Resort / Hotel booking / Room Booking / Table reservation , Membership , Online Appointments Booking, Website / Web App","Wordpress, Angular Js",7,"Hotel / Resort booking, Accomodation, Dining, Wellness (Spa/Saloon/Fitness/Tennis/PoolClub, Golf, Events (Wedding, Corporate meetings Celebrations).

Accomodations :  https://biltmorehotel.com/coral-gables-accommodations/

Restaurant :  https://biltmorehotel.com/coral-gables-dining/fontana/

Golf membership / Angular/Zone.js used :  https://biltmorehotel.com/miami-golf-resort/becoming-a-member/"
https://www.zimo-media.com/,"Company / Corporate / Consulting Website / Firm, Informational / Services, Parallax effect / Animations, Website / Web App",Webflow,7,"Informational website, Digital Media website for Innovative Content Creation and Management Strategies."
https://www.themakers.nl/,"Clothing / Textile / Apparels / Clothes / T-shirts, Informational / Services, Website / Web App",Wordpress,3,"Informational website."
https://blog.crownandcaliber.com/,"Watches , Blogging / Blogs, Website / Web App",Wordpress,7,"Blog website, Videos, Interviews, Lifestyle.

Parent Shopify website link:  https://www.crownandcaliber.com/"
https://www.justkindlebooks.com/,"Books / Magazines, Ecommerce , Website / Web App",Wordpress,3,"Amazon affiliate E-commerce for selling Books.

Amazon affiliate :  
1. https://www.justkindlebooks.com/free-odar-jido-a-journey-through-community-2/

2. https://www.justkindlebooks.com/free-financial-fun-separating-myth-from-truth-in-hilarious-fables/"
https://relivvit.com/,"Sports / Athletes, Informational / Services, Website / Web App",Wordpress,3,"Informational website. Sports Videography/Photography/Live streaming/Media."
https://www.mikeferry.com/,"Membership , Ecommerce , Events, Online Appointments Booking, Product Options, Coach / Artist / Individual, Website / Web App","Wordpress, Woocommerce",4,"Real-estate Coaching website

Scheduling appointment:   https://www.mikeferry.com/test-our-coaches/

Events /Tickets :  https://www.mikeferry.com/events/

Membership :  https://www.mikeferry.com/cart/

Product options :  https://www.mikeferry.com/product/mfo-polo-shirt/

E-commerce :  https://www.mikeferry.com/shop/"
https://growthgod.com/,"Informational / Services, Website / Web App","Core PHP",4,"Brand Marketing website. One page website."
https://www.iraqinews.com/,"News / Media, Headless, Elementor, Website / Web App","Wordpress, Vue.js",6,"News Website for Iraq, Middleeast, World, Business, Tech, health, Lifestyle, Sports"
https://www.iq-mag.net/,"Books / Magazines, News / Media, Subscriptions  /  Subscribe , Job Portal, Website / Web App","Wordpress, Woocommerce",6,"News & Magazine website

Subscription  :  https://www.iq-mag.net/subscribe/

Jobs :  https://www.iq-mag.net/jobs/

Magazine :  https://www.iq-mag.net/publications/iq-magazine/

"
https://www.livinginperu.com/,"Tour & Travel /  Itinerary, News / Media, Blogging / Blogs, Website / Web App",Wordpress,7,"New website, Travel blogs."
https://fairtradecadeaubon.nl/,"Clothing / Textile / Apparels / Clothes / T-shirts, Ecommerce , Payment gateways, Plants / Environment / Agriculture, Chairs / Office Chairs / Furniture, Home decor / Interior decoration, Bags / Backpacks, Perfumes / Diffusers / Scent / Candles, Website / Web App","Wordpress, Woocommerce",3,"E-commerce website, Product categories such as: Decoration, Glasses, Candles, Pillows, Lamps, Furniture, Fashion, Natural care, Plants, Jewellery, Scarves, Bags, Home accessories & much more.

iDEAL payment gateway integrated.

Business order Quote form / Request a Quote :  https://fairtradecadeaubon.nl/bestel-fairtradecadeaubon-zakelijk/"
https://invoice.zoomifi.com/,Clover,Android,5,"Powerful Invoicing Platform to Manage Invoices Easily"
https://paybutton.zoomifi.com/,Clover,Android,5,"Powerful Invoicing Platform to Manage Invoices Easily"
https://remotepay.zoomifi.com/,Clover,Android,3,N.A
https://terminalsale.zoomifi.com/,Clover,Android,3,N.A
https://donatehere.zoomifi.com/,Clover,Android,3,N.A
https://donateatcheckout.zoomifi.com/,Clover,Android,3,N.A
https://epay.zoomifi.com/,Clover,Android,5,"Powerful Invoicing Platform to Manage Invoices Easily"
https://realtyna.com/,"Real Estate / Property Rentals, Plugins / Apps / Extensions , SAAS, Elementor, Parallax effect / Animations, Website / Web App","Wordpress, Woocommerce",7,"1. WPL Pro Real-estate IDX plugin for creating real-estate websites, Various data feed integration: MLS, IDX, RESO, XML, CSV, DDF and VOW.

2. Enterprise solutions: MLS RESO Server, Franchise/Brokerage Multisite Solutions

3. Customer Service / Support

4. Affiliate program.

5. Real-estate CRM.

"
https://www.mecs.it/,"Informational / Services, Multilingual, Elementor, Machines / Industrial products","Wordpress, Woocommerce",3,"Stone cutting machinery website. Informational website, Questionnaire for Product recomendation.

"
https://www.netstrategy.it/,"Company / Corporate / Consulting Website / Firm, Informational / Services, Parallax effect / Animations, Website / Web App","Node JS, React Js, Next Js",3,"Agency website that help companies grow, Informational website, Hubspot integrated.

Mouse scrolling effects."
https://wordpress.org/plugins/photoldr/,"Plugins / Apps / Extensions",Wordpress,3,"Allow to Add/update/remove content and photos from a site.

Allow a WordPress site to be managed via the PhotoLDR iOS app

Administrators can manage the content that will be displayed in the iOS app.

iOS app not working."
https://wordpress.org/plugins/contests-from-rewards-fuel/,"Plugins / Apps / Extensions",Wordpress,7,"Create & Embed Customized Contests, Video contests, Improve traffic.

Features: Digital prices, location selection, Statistics, Multiple contest selection, Automation with scheduling start & end date, Integration with social platforms (Facebook, Instagram, Twitter, Google Analytics, YouTube), Customize your contests, Video contests, Multi-lingual support"
https://www.brihaspatitech.com/blog/wordpress-multisite-plugin-woocommerce/,"Multisite, Plugins / Apps / Extensions , Multistore","Wordpress, Woocommerce",4,"Multisite Woocommerce plugin to manage multi stores.

- Product distribution across multi stores

- Managing inventory & traffic stats acros multi stores

- updating product details & attributes in individual stores."
https://wordpress.org/plugins/leadfox/,"Plugins / Apps / Extensions , Marketing / Sales",Wordpress,4,"- Helps to convert visitors into ripe leads and paying customers.

- Creating convincing landing pages that capture more leads to running smarter email campaigns"
https://wordpress.org/plugins/transdirect-shipping/,"Plugins / Apps / Extensions , DropShipping / Logistics","Wordpress, Woocommerce",5,"Shipping Plugin for Woocommerce, Multiple quote options, Insurance options, Seamless checkout process.

Corresponding website :  https://www.transdirect.com.au/education/developers-centre/woocommerce-shipping-guide/"
https://www.transdirect.com.au/,"DropShipping / Logistics, Online Calculators, Website / Web App",Wordpress,6,"Shipping website for courrier services such as Same day/Overnight delivery, Package delivery, Interstate & International services, Tracking, Live price Quote.

Other Integrations with Shopify, Magento, eBay, Paypal "
https://wordpress.org/plugins/fraudlabs-pro-for-woocommerce/,"Plugins / Apps / Extensions , Online security / Fraud prevention","Wordpress, Woocommerce",7,"Helps to detect and prevent fraud orders / online frauds.

Features : Fraud analysis and scoring, IP address geolocation validation, Anonymous proxy validation, Credit card validation, Email address validation, Transaction velocity validation, Device transaction validation, Blacklist validation, Export controlled country validation, Malware exploit validation, Custom validation rules, , FraudLabs Pro Merchant Network, Email notification of fraud orders, Mobile App (Android & iOS) notification of fraud orders, Allow merchant to validate the order before or after checkout process, Support SMS Verification to further validate the fraudulent order"
https://wordpress.org/plugins/delighted-integration/,"Plugins / Apps / Extensions , Survey","Wordpress, Woocommerce",4,"Woocommerce Survey plugin to automatically sends surveys to customers after their orders are marked as Completed."
https://wordpress.org/plugins/sizeme-for-woocommerce/,"One Page Checkout, Plugins / Apps / Extensions","Wordpress, Woocommerce",7," - True-to Product-specific size guide

- Input measurements and get Accurate personalized size recommendations

- Increase sales and reduce returns

- fully WPML compatible"
https://wordpress.org/plugins/fullsteam-gateway/,"Plugins / Apps / Extensions , Payment gateways","Wordpress, Woocommerce",4,"Payment gateway plugin

Process payments online and accepts Visa, MasterCard, Discover and other variants of cards."
http://call.myfairoaksdentist.com/,"Landing Pages, Medical / Pharmacy / Medicines, Website / Web App, Dental",Wordpress,5,"Landing page for dental clinic, Request an appointment form.

Pagent website :  https://myfairoaksdentist.com/"
https://10xtribe.co/,"Landing Pages, Chrome / Browser / Safari extension, Marketing / Sales, Website / Web App",Laravel,4,"Landing page for Chrome extension. Helps to get likes/comments/views on Instagram.

Chrome Extension link :  https://chromewebstore.google.com/detail/10xtribe/adknclagpadmdnjepbfddpplgmfginnb"
https://seendating.com/,"Landing Pages, Web + Mobile Apps, Dating / Social Networking","Node JS, React Js, Next Js",5,"Landing page for Online Dating apps.

Apps links :  https://apps.apple.com/us/app/seen-dating-meet-real-people/id1473942775"
https://www.courageouskidsapp.com/,"Landing Pages, Education/School, Web + Mobile Apps, Kids, Tools / Customisers / Personalisers, Gamification",Wordpress,4,"Helps kids understand social situations through personalised stories.

Children's Personalized stories (Contain child name, Avatars, , Upload photos, Include parents, grandparents, teachers, doctors, Editable text, Print option), Visual plans, Games

Mobile apps :
1. https://apps.apple.com/za/app/courageous-kids/id1592283192
2. https://play.google.com/store/apps/details?id=au.com.courageouskids.android"
https://telemedicnetwork.com/,"Landing Pages, Medical / Pharmacy / Medicines, Web + Mobile Apps, Video Calling , Dashboard / Admin Portal / Software / Portal, Website / Web App",Wordpress,5,"Medical, Video chat with doctor, Fixed monthly price or pay-as-you-go.

Web dashboad login :  https://app.telemedicnetwork.com/login

Mobile apps:
1. https://apps.apple.com/us/app/telemedic/id1482365728?app=itunes&ign-mpt=uo%3D4
2. https://play.google.com/store/apps/details?id=com.telmedic.network  [Not working]"
https://www.lifedirect.co.nz/life-insurance/,"Landing Pages, Online Calculators, Fintech / Finance / Financial , Comparison / Compare products, Website / Web App",Asp.net,5,"Insurance comparison site (for Life, Health, Trauma, Income, Mortgage, Business, Car, Pet, KiwiSaver scheme, & much more)

Landing page :  https://www.lifedirect.co.nz/life-insurance/

BMI (Body Mass Index) calculator :  https://www.lifedirect.co.nz/bmi-calculator

Compare Quotes :  
1. https://www.lifedirect.co.nz/compare/family-settings/life
2. https://www.lifedirect.co.nz/

Mortguage Insurance quote :  https://www.lifedirect.co.nz/compare/family-settings/mortgage"
https://section-8-housing.org/,"Landing Pages, Informational / Services, Survey, Quiz / Questionnaire, Donation / Non-Profitable / NGO, Website / Web App",Wordpress,5,"Personalized offers, Survey questionnaire.

Surveys :  https://section-8-housing.org/eligibility/"
https://www.theridingbootco.co.uk/pages/fitting-guide,"Landing Pages, Multicurrency, Ecommerce , Footwear / Boots, Website / Web App",Shopify,4,"Ecommerce website to sell footwear

Landing Page :  https://www.theridingbootco.co.uk/pages/fitting-guide"
https://www.carriecontey.com/,"Payment gateways, Coaching / Online Courses / E-learning / EdTech , Parallax effect / Animations, Coach / Artist / Individual, Website / Web App, Podcast",Squarespace,4,"Individual / coaching website, 

Podcast  :  https://www.carriecontey.com/podcast

online courses :  https://carriecontey.thinkific.com/courses/untangling-technology

Payment gateway :  https://carriecontey.thinkific.com/order?ct=6abdf59b-8494-4ae9-985e-d0bb07c4d5dc"
https://www.mixtapemusicbingo.com/,"Music / Entertainment, Plugins / Apps / Extensions , Website / Web App, Gamification",Squarespace,7,"Music Bingo Game website, Music playlists.

Game link / music plugin link / playlist :  https://www.mixtapemusicbingo.com/sample-game"
https://www.llanorealestategroup.com/,"Real Estate / Property Rentals, Company / Corporate / Consulting Website / Firm, Informational / Services, Website / Web App",Squarespace,4,"Real-estate company website, Informational website.

Connecting website links :
1. https://llanonewhomes.com/
2. https://llanoregroupc.com/properties
3. https://www.llanorealtyama.com/
4. https://www.fifty20place.com/
5. https://llanohomeloans.com/
6. https://llanomgtgroup.com/
7. https://www.mesquiteridgehoa.com/"
https://www.prezentra.com/,"SAAS, Headless, Dashboard / Admin Portal / Software / Portal, Website / Web App","Wix, React Js",3,"Real-time Screen sharing & capturing for In-person events & meetings. 

For online conferences, sales meetings, classrooms, lectures, corporate seminars, and events.

Provides analytic insights of the audience engaged"
https://www.terrapointcommercialwash.com/,"Informational / Services, Headless, Parallax effect / Animations, Website / Web App","Wix, React Js",4,"Commercial washing services, Live washing feeds/videos."
https://www.lisagerrard.com/,"Music / Entertainment, Informational / Services, Coach / Artist / Individual, Website / Web App",Wix,3,"Individual portfolio website. Informational website."
https://trackingpager.wixsite.com/home,"Landing Pages, Informational / Services, Website / Web App",Wix,5,"Informational website for Wix app.

Wix app link :  https://www.wix.com/app-market/tracking-page-for-your-site"
https://www.wix.com/app-market/tracking-page-for-your-site,"Plugins / Apps / Extensions , DropShipping / Logistics",Wix,7,"Wix app for shipment tracking with features such as:

- Allow customers to query for their tracking status directly from your website
   
- Hide specific words - good for dropshipping
   
- Translate tracking information
   
- Encourage customers to return to your branded tracking page – Good for your site's SEO"
https://www.johnmarshallmedia.com/,"Books / Magazines, Company / Corporate / Consulting Website / Firm, Informational / Services, Website / Web App",Squarespace,6,"Audiobook Production/Distribution/Marketing company website, Education Audiobooks, Children's Songs, Foreign Language, Interactive Media Skills, and more"
https://www.bravegentleman.com/,"Clothing / Textile / Apparels / Clothes / T-shirts, Ecommerce , Footwear / Boots, Bags / Backpacks, Website / Web App",Squarespace,4,"Footwear, Bags, jackets & Coats, 

Giftcard :  https://www.bravegentleman.com/virtual-gift-card/gift-card-1"
https://www.serenbeinn.com/,"Hotel / Resort / Hotel booking / Room Booking / Table reservation , Maps / Google Map / GPS , Events, Online Appointments Booking, Food and catering / Online food delivery, Website / Web App",Webflow,7,"Booking website, Accomodation, Events, Dining."
https://business.flaviar.com/,"Ecommerce , SAAS, Liquor / Wine, Website / Web App",Webflow,6,"Informational website for D2C SaaS product for Producers, Retailers, Publishers (Flaviar checkout, Flaviar Ads, Flaviar Insights)."
https://www.smartpassiveincome.com/,"Community / Association , Membership , Events, Coaching / Online Courses / E-learning / EdTech , Website / Web App, Podcast",Wordpress,6,"Business community website to accelerate skill development.

Podcast :  https://www.smartpassiveincome.com/spi/"
https://www.standardpractice.ai/,"Company / Corporate / Consulting Website / Firm, Informational / Services, Medical / Pharmacy / Medicines, Website / Web App",Webflow,3,"informational / services website for medical practices."
https://www.hosticonic.com/,"Hotel / Resort / Hotel booking / Room Booking / Table reservation , Informational / Services, Website / Web App","React Js, Webflow",5,"Informational / AirBnB Management Services website for optimizing Vacation rental to generate better Income."
https://apps.apple.com/za/app/courageous-kids/id1592283192,"Subscriptions  /  Subscribe , Education/School, Kids, Tools / Customisers / Personalisers, Mobile Apps, Gamification","Android, iOS",5,"Helps kids understand social situations through personalised stories.

Children's Personalized social stories (Contain child name, Avatars, , Upload photos, Include parents, grandparents, teachers, doctors, Editable text, Print option), Visual planner, Social rule Games

Android :  https://play.google.com/store/apps/details?id=au.com.courageouskids.android 

Website :  https://www.courageouskidsapp.com/"
https://apps.apple.com/us/app/telemedic/id1482365728,"Medical / Pharmacy / Medicines, Video Calling , Online Appointments Booking, Mobile Apps",iOS,5,"Medical, Video chat with doctor, Fixed monthly price or pay-as-you-go, HIPPA compliant

Website :  https://telemedicnetwork.com/"
https://apps.apple.com/in/app/my-challenge-creator/id1551762760,"Coaching / Online Courses / E-learning / EdTech , Mobile Apps, Gamification","Android, iOS, React Native",5,"Management/Customer tool, Build, Launch and Sell online challenge, Generate leads & close sales faster, Build loyal & engaged community, Build-In Gamification, Fully Monetized, Assignments & Homework, Free/Paid Registration


Android :  https://play.google.com/store/apps/details?id=com.brst.cultivate&hl=en_IN&gl=US

Website :  https://mychallengecreator.com/"
https://apps.apple.com/us/app/seen-dating-meet-real-people/id1473942775,"Dating / Social Networking, Mobile Apps",iOS,6,"Dating app, Match making, Messaging, Video chats.

Website :  https://seendating.com/"
https://apps.apple.com/us/app/reason-clothing/id1539090815,"Clothing / Textile / Apparels / Clothes / T-shirts, Multicurrency, Ecommerce , Rewards / Discounts / Coupons / Offers, Mobile Apps","Android, iOS",6,"Streetwear Clothing, Shoe, Footwear, Caps, Women, Kids, Men, Wishlist, Gift cards, Customer Chat, Deals, Side cart, Cross-sell, Size guide

Android :  https://play.google.com/store/apps/details?id=co.tapcart.app.id_7U6pfs4HPZ

Website :  https://reasonclothing.com/"
https://apps.apple.com/us/app/dossier-perfumes/id6462919505,"Ecommerce , Rewards / Discounts / Coupons / Offers, Quiz / Questionnaire, Perfumes / Diffusers / Scent / Candles, Mobile Apps","Android, iOS",7,"Perfumes, Candles, Room diffusers, scent, Quiz/Questionnaire, Rewards, Discounts and offers.

Android :  https://play.google.com/store/apps/details?id=com.dossier.perfumes

Website :  https://dossier.co/"
https://apps.apple.com/us/app/voki-for-education/id1106010700?ls=1,"Education/School, Coaching / Online Courses / E-learning / EdTech , Kids, Mobile Apps","Android, iOS",6,"Educational platform for Schools, Presentation tool for both teachers & Students, Classroom management tool, Speaking characters, Avtars, Customized appearence/characters, Debate & Engagement.

Android :  https://play.google.com/store/apps/details?id=com.oddcast.android.voki

Website :  https://www.voki.com/"
https://www.munchbakery.com/,"Wholesale / B2B, Ecommerce , Multilingual, Web + Mobile Apps, Tools / Customisers / Personalisers, Food and catering / Online food delivery","React Js",5,"Bakery website, Cakes, Cookies, Custom cake, Online delivery & pickup

Franchaise :  https://www.franchise.munchbakery.com/?lang=ar

B2B :  https://www.b2b.munchbakery.com/

Personalisation Tool - https://munchcake.com/ , https://www.brihaspatitech.com/blog/how-to-build-cake-design-app-in-6-easy-steps/

Corresponding apps:
1. https://apps.apple.com/us/app/munch-bakery-%D9%85%D9%86%D8%B4-%D8%A8%D9%8A%D9%83%D8%B1%D9%8A/id1438202293?platform=iphone
2. https://play.google.com/store/apps/details?id=com.munchholding.munchbakery&hl=en_US"
https://apps.apple.com/us/app/munch-bakery-%D9%85%D9%86%D8%B4-%D8%A8%D9%8A%D9%83%D8%B1%D9%8A/id1438202293?platform=iphone,"Ecommerce , Food and catering / Online food delivery, Mobile Apps","Android, iOS",5,"Bakery app, Cakes, Cookies, Custom cake, Online delivery & pickup


Android :  https://play.google.com/store/apps/details?id=com.munchholding.munchbakery&hl=en_US [Not ours]"
https://apps.apple.com/us/app/heybuddies-for%C3%A6ldregrupper/id6444822673,"Community / Association , Mobile Apps","Android, iOS",5,"Social community app for fathers, mothers and co-parents that helps to connect alike minded with each other.

Android :  https://play.google.com/store/apps/details?id=com.heybuddies

Website :  https://heybuddies.dk/"
https://heybuddies.dk/,"Community / Association , Events, Web + Mobile Apps, Elementor, Website / Web App",Wordpress,5,"Landing page website for mobile app, Social community for fathers, mothers and co-parents that helps to connect alike minded parents with each other.

Corresponding apps:
Android : https://play.google.com/store/apps/details?id=com.heybuddies
iOS :  https://apps.apple.com/us/app/heybuddies-for%C3%A6ldregrupper/id6444822673"
https://apps.apple.com/us/app/woolf-intelligent-drive/id1234284800?ls=1,"BLE / Bluetooth, Mobile Apps","Android, iOS",6,"Helps to notifies  locations for mobile speed cameras, sensitive spots (traffic light cameras, dangerous trails, etc...), Bluetooth integration

Android :  https://play.google.com/store/apps/details?id=it.netgrid.woolf.android&hl=en

Website :  https://woolfid.com/"
https://woolfid.com/,"Ecommerce , Multilingual, Web + Mobile Apps, Website / Web App","Wordpress, Woocommerce",5,"Website for mobile app.

Corresponding apps:
Android :  https://play.google.com/store/apps/details?id=it.netgrid.woolf.android&hl=en
IOS :  https://apps.apple.com/us/app/woolf-intelligent-drive/id1234284800?ls=1"
https://play.google.com/store/apps/details?id=com.placeToBee.mobile,"Maps / Google Map / GPS , Membership , Subscriptions  /  Subscribe , Rental / Used products, Mobile Apps","Android, iOS, React Native",7,"Camper rental app, Annual subscription, Membership, Interactive maps, Events information.



Website :  https://www.swiss-hosts.ch/home/"
https://www.swiss-hosts.ch/,"Maps / Google Map / GPS , Membership , Multilingual, Web + Mobile Apps, Rental / Used products, Website / Web App","Wordpress, React Js",7,"Camper rental, Membership website

Corresponding Apps:
iOS :  https://apps.apple.com/in/app/swiss-hosts-camping-suisse/id1606710236
Android :  https://play.google.com/store/apps/details?id=com.swiss.host"
https://apps.apple.com/us/app/faith-essentials/id1451207518?platform=iphone,"Community / Association , Education/School, Video Calling , Coaching / Online Courses / E-learning / EdTech , Mobile Apps","Android, iOS",7,"Online Islamic Learning app, Courses, Student center.

Android app :  https://play.google.com/store/apps/details?id=faithessentials.com&hl=fr

Website :  https://faithessentials.online/"
https://faithessentials.online/,"Community / Association , Membership , Education/School, Web + Mobile Apps, Coaching / Online Courses / E-learning / EdTech , Donation / Non-Profitable / NGO, Website / Web App",Wordpress,6,"Website for app

Corresponding apps:
iOS :  https://apps.apple.com/us/app/faith-essentials/id1451207518?platform=iphone
Android :  https://play.google.com/store/apps/details?id=faithessentials.com&hl=fr

Connecting website :  https://almaghrib.org/"
https://apps.apple.com/us/app/amen-catholic-bible-prayers/id1573298413,"Music / Entertainment, Wellness / Health & Fitness / Nutrition / Supplement, Education/School, Mobile Apps, Religious, Meditation","Android, iOS, React Native",6,"Catholic meditation app helps to Calm your mind with Christian meditations and sleep recordings, Daily Catholic Prayers, bible readings, rosary & more.

Corresponding Android app :  https://play.google.com/store/apps/details?id=org.amenapp.amen&hl=en_US&gl=US

Website :  https://amenapp.org/"
https://amenapp.org/,"Wellness / Health & Fitness / Nutrition / Supplement, Web + Mobile Apps, Donation / Non-Profitable / NGO, Website / Web App, Religious, Meditation","Node JS",5,"Website for app, Catholic meditation app helps to Calm your mind with Christian meditations and sleep recordings, Daily Catholic Prayers, bible readings, rosary & more.

Corresponding apps :
1. https://play.google.com/store/apps/details?id=org.amenapp.amen&hl=en_US&gl=US
2. https://apps.apple.com/us/app/amen-catholic-bible-prayers/id1573298413?platform=iphone

Website : https://amenapp.org/ [Not ours]"
https://play.google.com/store/apps/details?id=app.lalo.android,"Dating / Social Networking, Mobile Apps","Android, React Native",7,"Private network for Sharing family memories, connect, share pictures, and tell stories using voice or text journaling, create videos, and preserve traditions for future generations.

iOS app not working."
https://play.google.com/store/apps/details?id=com.meditationApp,"Wellness / Health & Fitness / Nutrition / Supplement, Mobile Apps, Meditation","Android, React Native",3,"Meditation app"
https://apps.apple.com/in/app/players-pal/id6443823691,"Rewards / Discounts / Coupons / Offers, Mobile Apps","Android, iOS, React Native",5,"Offers/Rewards app for Casinos such as free play, match play, drink comps, and food comps

Android :  https://play.google.com/store/apps/details?id=com.playerspal.app

Casino staff app :  https://apps.apple.com/in/app/pitspal/id6443823656

Website :  https://yourplayerspal.com/"
https://yourplayerspal.com/,"Landing Pages, Web + Mobile Apps, Website / Web App",Squarespace,4,"Landing page for mobile apps, App offers Rewards for Casinos such as free play, match play, drink comps, and food comps

Android :  https://play.google.com/store/apps/details?id=com.playerspal.app

iOS :  https://apps.apple.com/in/app/players-pal/id6443823691

Casino staff app :  https://apps.apple.com/in/app/pitspal/id6443823656"
https://apps.apple.com/us/app/shen-acupuncture/id1384099547,"Medical / Pharmacy / Medicines, Education/School, Mobile Apps","Android, iOS, React Native",5,"Acupuncture medical app, Accupuncture charts, Atlas pages

Android :  https://play.google.com/store/apps/details?id=com.digitalbithub.shen

Huawei :  https://appgallery.huawei.com/app/C105509091 [Not working]

Website :  http://shen-apps.com/ "
http://shen-apps.com/,"Landing Pages, Medical / Pharmacy / Medicines, Divi Theme, Web + Mobile Apps, Website / Web App",Wordpress,3,"Landing page/Informational website for Acupuncture mobile app

Corresponding apps:
1. https://play.google.com/store/apps/details?id=com.digitalbithub.shen
2. https://apps.apple.com/us/app/shen-acupuncture/id1384099547?platform=iphone

Huawei : https://appgallery.huawei.com/app/C105509091 [Not working]"
